"","depth","Therm_con","rsq","ste","test"
"242",30.5201,2.94627303820443,0.946657859974308,0.00479213808798761,"2018_08_MLS"
"243",30.6466,2.93864855101422,0.958983521270029,0.00418590709809683,"2018_08_MLS"
"244",30.7731,2.85012926492549,0.957761300210616,0.00438253800743982,"2018_08_MLS"
"245",30.8996,2.74772673405004,0.955371070012864,0.00467856077539729,"2018_08_MLS"
"246",31.0261,2.78998763569971,0.955965609558468,0.00457547515855542,"2018_08_MLS"
"247",31.1526,2.77519927466778,0.971399760222274,0.00367752207447427,"2018_08_MLS"
"248",31.2791,2.68653337311273,0.956792301017673,0.00470482109769536,"2018_08_MLS"
"249",31.4056,2.62066556132222,0.959259403878858,0.0046773263821743,"2018_08_MLS"
"250",31.532,2.57295802879721,0.963178740571199,0.0045198788477189,"2018_08_MLS"
"251",31.6585,2.49546777451563,0.962648638913429,0.00469494998462797,"2018_08_MLS"
"252",31.785,2.518496301146,0.956648471122875,0.00502745649831869,"2018_08_MLS"
"253",31.9115,2.48748935756037,0.962091363554607,0.00474638882440636,"2018_08_MLS"
"254",32.038,2.45740880114385,0.960532243297155,0.00490627015698972,"2018_08_MLS"
"255",32.1645,2.42287991564476,0.96771394268182,0.00448400138588704,"2018_08_MLS"
"256",32.291,2.39027628612863,0.96284245883461,0.00488833977367055,"2018_08_MLS"
"257",32.4175,2.3359520217642,0.965242591213273,0.00483175783307197,"2018_08_MLS"
"258",32.544,2.29906314666446,0.954319491363411,0.00566019364034511,"2018_08_MLS"
"259",32.6705,2.34016346477237,0.957256761204009,0.00537077449673487,"2018_08_MLS"
"260",32.7969,2.38900928759345,0.9600275664936,0.00508023994439757,"2018_08_MLS"
"261",32.9234,2.3251282147531,0.964885310120717,0.00488003891933288,"2018_08_MLS"
"262",33.0499,2.21750480069848,0.956975527502637,0.0056873036083563,"2018_08_MLS"
"263",33.1764,2.08230499264411,0.961964556307071,0.00567981235540462,"2018_08_MLS"
"264",33.3029,2.03750801250119,0.961718478186502,0.00582418165359789,"2018_08_MLS"
"265",33.4294,1.96661839938621,0.965569646243821,0.00571113547816312,"2018_08_MLS"
"266",33.5559,1.88484968318865,0.956961210125385,0.00669221304699663,"2018_08_MLS"
"267",33.6824,1.86007961823457,0.964791955213627,0.00610852286336844,"2018_08_MLS"
"268",33.8089,1.96184574076211,0.970570815210553,0.00527927477246414,"2018_08_MLS"
"269",33.9354,2.25197087659567,0.977710476486989,0.00398791697992495,"2018_08_MLS"
"270",34.0619,2.73934221690142,0.928824229500904,0.00601058371702387,"2018_08_MLS"
"271",34.1883,3.23157457090386,0.955807063224727,0.00395768069188662,"2018_08_MLS"
"272",34.3148,3.50534020281102,0.948714243603165,0.00394515543642076,"2018_08_MLS"
"273",34.4413,3.3758904344348,0.950917273982565,0.00400284014451968,"2018_08_MLS"
"274",34.5678,3.2890183083492,0.946196164537986,0.00431234358434688,"2018_08_MLS"
"275",34.6943,3.28805945723032,0.955812608537022,0.00388943719342825,"2018_08_MLS"
"276",34.8208,3.3026805362443,0.95296227545474,0.00400112713646462,"2018_08_MLS"
"277",34.9473,2.92644722854851,0.953401091619098,0.0044933781853963,"2018_08_MLS"
"278",35.0738,2.34947611860602,0.958787378938198,0.00524863713958299,"2018_08_MLS"
"279",35.2003,1.90596815501998,0.966896207565755,0.0057742678697742,"2018_08_MLS"
"280",35.3268,1.73818667737534,0.960158025645182,0.0069705375523175,"2018_08_MLS"
"281",35.4532,1.74451501416709,0.962507674065007,0.00672911577517351,"2018_08_MLS"
"282",35.5797,1.81788456534013,0.955232826855866,0.00708308632094131,"2018_08_MLS"
"283",35.7062,1.90165020282619,0.960112397356274,0.00637515744780718,"2018_08_MLS"
"284",35.8327,1.94197322361167,0.953889050542819,0.00673400576066682,"2018_08_MLS"
"285",35.9592,1.94040111871535,0.956094892515083,0.00656869545952555,"2018_08_MLS"
"286",36.0857,1.92683944201678,0.956530972525664,0.006580494587451,"2018_08_MLS"
"287",36.2122,1.93611519381145,0.962927002226856,0.00602787998956019,"2018_08_MLS"
"288",36.3387,1.94995678534174,0.95419376968983,0.00668317174299987,"2018_08_MLS"
"289",36.4652,1.98819115238276,0.957665719978433,0.00628991246829133,"2018_08_MLS"
"290",36.5917,2.03067623893728,0.957504370430309,0.00617056149383381,"2018_08_MLS"
"291",36.7182,2.03725235026946,0.958325604616788,0.00608831201242559,"2018_08_MLS"
"292",36.8446,2.07694863598759,0.949022863495504,0.00663723576481059,"2018_08_MLS"
"293",36.9711,2.13618901825315,0.960372034552048,0.00565594369778473,"2018_08_MLS"
"294",37.0976,2.28435073130663,0.95193426427276,0.00585079865992829,"2018_08_MLS"
"295",37.2241,2.37064772991731,0.958043559292705,0.00525053173637326,"2018_08_MLS"
"296",37.3506,2.41991403111976,0.943700798207096,0.00600340496903041,"2018_08_MLS"
"297",37.4771,2.44083534552253,0.947116051017636,0.00575818318857696,"2018_08_MLS"
"298",37.6036,2.4897398178344,0.955128824898308,0.00517800423365804,"2018_08_MLS"
"299",37.7301,2.60210446209773,0.959784567440285,0.00467894978115933,"2018_08_MLS"
"300",37.8566,2.70525097991883,0.945855909008139,0.0052604040109229,"2018_08_MLS"
"301",37.9831,2.75610309649137,0.947076380615038,0.00510152979314122,"2018_08_MLS"
"302",38.1095,2.77532156895275,0.929550972146395,0.00589998907092286,"2018_08_MLS"
"303",38.236,2.72900799794969,0.939589209453589,0.00552646038516358,"2018_08_MLS"
"304",38.3625,2.68996385104919,0.935319752352683,0.00581464172936548,"2018_08_MLS"
"305",38.489,2.63775784175221,0.947951724652767,0.00528370739436752,"2018_08_MLS"
"306",38.6155,2.66089038376016,0.936859629128734,0.00580300491349325,"2018_08_MLS"
"307",38.742,2.72480702314632,0.936998969441399,0.00566020473965046,"2018_08_MLS"
"308",38.8685,2.76682757492964,0.928687324490438,0.0059570347219346,"2018_08_MLS"
"309",38.995,2.75009674542932,0.944621453903224,0.00523669790180543,"2018_08_MLS"
"310",39.1215,2.72166101821371,0.942619740970193,0.00539190925242024,"2018_08_MLS"
"311",39.248,2.65996397673863,0.941403434323861,0.00557873918169489,"2018_08_MLS"
"312",39.3744,2.66176411155822,0.932691411806798,0.00600288891946893,"2018_08_MLS"
"313",39.5009,2.6564531241523,0.94985802367847,0.00514437761325049,"2018_08_MLS"
"314",39.6274,2.64346022951104,0.92689166727781,0.0063191663837523,"2018_08_MLS"
